CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,"Footnotes
1990","Footnotes
1991","Footnotes
1992","Footnotes
1993","Footnotes
1994","Footnotes
1995","Footnotes
1996","Footnotes
1997","Footnotes
1998","Footnotes
1999","Footnotes
2000","Footnotes
2001","Footnotes
2002","Footnotes
2003","Footnotes
2004","Footnotes
2005","Footnotes
2006","Footnotes
2007","Footnotes
2008","Footnotes
2009","Footnotes
2010","Footnotes
2011","Footnotes
2012","Footnotes
2013","Footnotes
2014","Footnotes
2015","Footnotes
2016","Footnotes
2017"
608,Philippines,62310.01953,...,...,...,...,64452.30078,69197.625,69637.94531,73582.52344,75309.60938,75936.36719,76566.35938,77195.53125,77483.92969,79383.10938,80628.6875,80869.02344,81766.57813,83096.83594,83254.88281,83116.90625,83900.44531,84090.30469,199081.0469,199706.2188,200675.5156,...,...,,,,,,,,,,,,,,,,,,,,,,,,29,,,,
616,Poland,15164,14042.7002,13394.09961,13067.40039,12891,12924,12892.2998,12798.90039,12245.40039,12245.5,11994,11599,11728,11548,11477,11522,12257,12027,11365,11517,11645,11911,11478,11243,11308,11094,11153,10652,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
620,Portugal,7288,8600,...,...,...,...,...,...,11090,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,4837,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
634,Qatar,0,...,...,...,...,0,0,0,0,0,0,236.4981232,231.7704163,217.539917,220.2964325,247.5649567,246.6733093,246.6660767,248.6716003,247.0550232,248.2200012,249.5299988,250.2100067,250.0800018,250.2799988,250,250,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Republic of Korea,19694,...,...,...,23700,24359,...,25443.37109,26020,...,20625,...,29163,29163,...,21020,20265,18665,22063,22699,19564,19535,21222,23871,25100,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Republic of Moldova,3918,...,...,...,...,2005,1891,1513,1263,999,918,874,866,864,852,852,854,885,861,865,851,848,850,839,837,840,843,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Romania,17510,10835,10884,10180,9840,10300,10450,9260,9051,8570,7967,7343,7239,6500,5850,5301,5330,6884,7220,6876,6219,6592,6482,6418,6269,6458,6364,6762,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,Russian Federation,110402,...,...,...,...,91921,87367,84845,82973,82064,80784,78736,78411,76855,74209,74366,74305,74633,74354,69915,72687,68652,66296,65104,64807,62163,63000,62648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Réunion,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,222.0339966,222.1809998,225.6273193,215.6755676,216.2955627,199.7171021,...,...,,,,,,,,,,,,,,,,,,,,,24,24,30,30,30,30,,
659,Saint Kitts and Nevis,...,...,...,...,...,...,...,...,...,...,...,5.75,5.650000095,5.824999809,5.876999855,6.46999979,6.896999836,6.089000225,6.968999863,7.066999912,7.402999878,8.116000175,7.671000004,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Saint Vincent and the Grenadines,7.070000172,...,...,...,...,7.369999886,7.650000095,7.690000057,7.769999981,8.489999771,8.529999733,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,15,,,,,15,15,15,15,15,15,,,,,,,,,,,,,,,,,
882,Samoa,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,116.1699982,137,121.4800034,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Saudi Arabia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,15969,17492,19145,20483,21475,22771,21770,20921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Senegal,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,139.697937,141.366745,149.0657349,146.6931305,156.0292206,156.9706726,167.2357788,174.8156433,182.7371216,187.9277802,,,,,,,,,,,,,,,,,,,31,31,31,31,31,31,31,31,31,31
688,Serbia,...,...,...,...,...,...,...,...,...,...,3201,3354,3193,3346,2712,3835,3981,3998,4043,4158,3924,4288,3919,4194,3386,4072,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Slovakia,2116,1732,1665,1585,1405,1386,1371,1310,1226,1162,1172,1138,1094,1041,...,907,763,688,664,628,601,593,665,637,559,574,555,579,,,,,,,,,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1
705,Slovenia,...,401.7000122,396.5,385.2999878,377.3999939,...,331.3999939,327.5,304.6000061,318.2000122,...,...,899,848,986,924,907,935,1040,943,926,850,781,893,978,895,885,930,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,South Africa,...,...,...,...,...,...,...,...,...,...,13242,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Spain,...,36900,...,30750,...,33288,...,34602.5,36838.60156,38280.89844,36537,36119,35940,36598,36080,38030,36328,35573,35373,36122,35310,35069,34309,32346,32916,31556,31260,...,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
275,State of Palestine,...,...,...,...,...,...,...,...,...,...,...,207,241,...,249,268,275.2000122,286,250.8999939,257.7999878,270.7999878,266.8999939,292.6000061,302.3999939,274.5,291.2000122,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Sweden,2968,2970,2973,2957,2961,2725,2725,2711,2711,2711,2688,2676,2676,2676,2676,2630,2630,2630,...,...,2811,...,...,...,...,2375,...,...,,,,,,,,,,,1,1,1,1,1,1,1,1,,,1,,,,,1,,
756,Switzerland,2665,2696,2695,2569,2595,2570,2554.899902,2558.600098,2565.899902,2560.199951,...,...,...,...,...,...,...,...,...,...,...,...,2005,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
768,Togo,...,...,...,...,...,...,...,...,...,...,...,...,...,153,...,...,...,...,...,...,...,...,169,...,...,...,...,...,,,,,,,,,,,,,,32,,,,,,,,,32,,,,,
780,Trinidad and Tobago,...,...,...,...,...,...,...,...,...,308.730011,323.9899902,307.0899963,328.5299988,294.7399902,322.1499939,345.230011,345.6600037,344.2200012,350.1400146,331.6000061,301.3999939,...,...,350.2000122,320.5,311.8999939,339.1000061,...,,,,,,,,,,33,33,33,33,34,34,33,33,33,33,,,,,,33,33,33,
788,Tunisia,1721,...,...,...,...,1990,...,...,...,2244,2368,2139,2466,2406,2372,2469,2529,2555,2555,2562,2721,2734,2877,2945,...,...,...,...,35,,,,,35,,,,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,
792,Turkey,28073,...,...,...,...,33482,34078,35552,37490,...,43650,44450,40016,40849,44903,44684,43718,39678,42008,45130,46956,...,50510,...,51971,...,59613,...,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,1,
800,Uganda,...,...,...,...,...,...,...,...,...,...,46.06999969,46.65999985,46.90000153,51.40000153,54.84999847,57.74000168,58.09000015,60.54000092,63.58000183,69.18000031,...,...,...,...,...,...,...,...,,,,,,,,,,,"36,37","36,37","36,37","36,37","36,37","36,37","36,37","36,37","36,37","36,37",,,,,,,,
804,Ukraine,34494,...,...,...,...,24986,22606,20195,18234,18919,17466,16704,15492,14124,13776,14255,14416,15356,14804,13656,13916,13694,13822,12884,10899,9109,9325,8635,38,,,,,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,,,,,,,,
784,United Arab Emirates,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2639,2562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,United Kingdom of Great Britain and Northern Ireland,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,10323,9271,8576,8347,8281,8264,7685,8214,...,7284,...,...,...,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,1,,,
840,United States of America,462249.9063,...,...,...,...,466118.0938,...,...,...,...,482557.9375,...,...,...,...,482972.4063,...,...,...,...,489527.5625,...,...,...,...,...,...,...,,,,,,11,,,,,,,,,,,,,,,,,,,,,,
860,Uzbekistan,61681,...,...,...,...,...,...,...,...,...,...,...,...,...,58457,59476,58617,53006,43870,50225,57169,48751,56096,53977,51794,55138,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Venezuela (Bolivarian Republic of),...,...,...,...,...,...,...,...,...,...,14953.61719,13197.55762,11225.25879,17038.92188,20764.01172,24360.75977,28619.52344,36739.70313,39748.85156,41018.46094,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Yemen,...,...,...,...,...,3942,...,...,...,...,4331,...,...,...,...,4782,...,...,...,...,5305,...,...,...,...,5911,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Zambia,...,...,...,...,...,2431,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Zimbabwe,33107.64063,...,...,...,...,27045.39453,38103.42188,41901.375,38912.28516,33896.85547,44767.8125,40532.27734,34502.47656,36844.11328,56540.78125,34240.32422,53842.46094,54162,52445.32813,59317.16797,60038.69531,60379.23047,49003.97656,52851.39844,49350.78125,37037.32813,44669.73047,48978.59766,39,,,,,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
